Number xind yind east north data err wgt Elos Nlos Ulos
 464  971  559 129.067889211650 41.323774399690 2.014043 0.09487      4 -0.60464 0.10777 -0.78918
 465  973  561 129.068028100540 41.323635510800 1.950042 1.04781      2 -0.60463 0.10777 -0.78918
 466  973  559 129.068028100540 41.323774399690 2.071076 0.60839      4 -0.60463 0.10777 -0.78918
 467  971  555 129.067889211650 41.324052177470 0.281811 0.44366      4 -0.60463 0.10777 -0.78918
 468  971  557 129.067889211650 41.323913288580 1.168072 0.56320      4 -0.60463 0.10777 -0.78918
 469  973  557 129.068028100540 41.323913288580 1.096246 0.54418      4 -0.60463 0.10777 -0.78919
 470  976  556 129.068236433875 41.323982733025 -0.017699 0.46988     15 -0.60461 0.10777 -0.78920
 471  975  559 129.068166989430 41.323774399690 0.920332 0.83687      4 -0.60462 0.10777 -0.78919
 472  975  561 129.068166989430 41.323635510800 2.122511 1.42048      2 -0.60462 0.10777 -0.78919
 473  977  561 129.068305878320 41.323635510800 0.804634 0.40706      2 -0.60461 0.10777 -0.78920
 474  977  559 129.068305878320 41.323774399690 1.583074 1.60611      4 -0.60461 0.10777 -0.78920
 475  979  559 129.068444767210 41.323774399690 -0.268850 0.22909      4 -0.60460 0.10777 -0.78921
 476  979  561 129.068444767210 41.323635510800 0.418784 0.50303      2 -0.60460 0.10777 -0.78921
 477  981  561 129.068583656100 41.323635510800 -2.181379 0.14445      2 -0.60459 0.10777 -0.78921
 478  981  559 129.068583656100 41.323774399690 -0.981569 0.89671      4 -0.60459 0.10777 -0.78921
 479  979  555 129.068444767210 41.324052177470 0.286030 0.83700      4 -0.60460 0.10777 -0.78921
 480  979  557 129.068444767210 41.323913288580 -1.000030 0.44393      4 -0.60460 0.10777 -0.78921
 481  981  555 129.068583656100 41.324052177470 -1.850313 0.66752      4 -0.60459 0.10777 -0.78922
 482  929  605 129.064972544960 41.320579955220 2.554832 0.45866     60 -0.60486 0.10779 -0.78900
 483  934  602 129.065319767185 41.320788288555 3.236912 0.72765      4 -0.60484 0.10779 -0.78902
 484  934  604 129.065319767185 41.320649399665 2.666103 0.69485      4 -0.60484 0.10779 -0.78902
 485  936  604 129.065458656075 41.320649399665 1.975775 0.31288      4 -0.60483 0.10779 -0.78903
 486  935  607 129.065389211630 41.320441066330 2.199952 0.21514     12 -0.60483 0.10779 -0.78903
 487  939  607 129.065666989410 41.320441066330 2.621966 0.32166     11 -0.60481 0.10779 -0.78904
 488  939  603 129.065666989410 41.320718844110 3.115770 0.34155     16 -0.60481 0.10779 -0.78904
 489  927  610 129.064833656070 41.320232732995 2.720973 0.46073     20 -0.60486 0.10779 -0.78900
 490  927  614 129.064833656070 41.319954955215 2.572400 0.15680     15 -0.60486 0.10779 -0.78900
 491  931  614 129.065111433850 41.319954955215 3.060265 0.30573     12 -0.60484 0.10779 -0.78902
 492  931  610 129.065111433850 41.320232732995 3.860666 0.32442     16 -0.60485 0.10779 -0.78901
 493  929  618 129.064972544960 41.319677177435 2.727880 0.39120     50 -0.60485 0.10779 -0.78901
 494  937  618 129.065528100520 41.319677177435 3.269444 0.33269     46 -0.60481 0.10779 -0.78904
 495  937  612 129.065528100520 41.320093844105 3.126469 0.49601     51 -0.60482 0.10779 -0.78904
 496  949  615 129.066361433860 41.319885510770 2.566649 0.44692    190 -0.60476 0.10779 -0.78908
 497  929  645 129.064972544960 41.317802177420 3.774791 0.43862     54 -0.60483 0.10779 -0.78903
 498  949  642 129.066361433860 41.318010510755 4.811390 0.35689    199 -0.60474 0.10779 -0.78909
 499  949  628 129.066361433860 41.318982732985 3.127597 0.47169    200 -0.60475 0.10779 -0.78909
 500  974  635 129.068097544985 41.318496621870 4.796213 0.42253    859 -0.60463 0.10778 -0.78918
 501  966  615 129.067541989425 41.319885510770 3.002721 0.48557    213 -0.60468 0.10778 -0.78914
 502  982  615 129.068653100545 41.319885510770 2.461045 0.29856    193 -0.60460 0.10778 -0.78920
 503  982  601 129.068653100545 41.320857733000 1.158923 0.40561    171 -0.60460 0.10777 -0.78920
 504 1007  608 129.070389211670 41.320371621885 1.604627 0.47486    889 -0.60448 0.10777 -0.78930
 505 1007  635 129.070389211670 41.318496621870 4.831973 0.30648    891 -0.60448 0.10777 -0.78930
 506 1040  635 129.072680878355 41.318496621870 2.569194 0.43222    891 -0.60428 0.10775 -0.78945
 507 1040  608 129.072680878355 41.320371621885 1.347425 0.35434    866 -0.60429 0.10775 -0.78945
 508  992  541 129.069347544995 41.325024399700 -4.330662 0.45549      6 -0.60453 0.10776 -0.78926
 509  992  543 129.069347544995 41.324885510810 -1.937901 1.29754      6 -0.60453 0.10776 -0.78926
 510  994  543 129.069486433885 41.324885510810 -1.157192 0.31313      4 -0.60452 0.10776 -0.78926
 511  994  541 129.069486433885 41.325024399700 -1.878243 0.67313      4 -0.60452 0.10776 -0.78926
 512  997  546 129.069694767220 41.324677177475 -0.317651 0.17780     12 -0.60451 0.10776 -0.78928
 513  997  542 129.069694767220 41.324954955255 -0.434842 0.38366     16 -0.60451 0.10776 -0.78927
 514 1003  544 129.070111433890 41.324816066365 -0.013548 0.23271     56 -0.60448 0.10776 -0.78930
 515 1011  544 129.070666989450 41.324816066365 -0.162636 0.31985     56 -0.60443 0.10775 -0.78934
 516 1019  591 129.071222545010 41.321552177450 0.811970 0.24282     48 -0.60440 0.10776 -0.78936
 517 1015  574 129.070944767230 41.322732733015 1.073942 0.49019    196 -0.60442 0.10776 -0.78935
 518 1040  581 129.072680878355 41.322246621900 1.647469 0.47100    721 -0.60428 0.10774 -0.78946
 519 1036  551 129.072403100575 41.324329955250 0.261977 0.38733     56 -0.60429 0.10774 -0.78945
 520 1048  547 129.073236433915 41.324607733030 0.667016 0.41275    200 -0.60422 0.10773 -0.78950
 521  957  459 129.066916989420 41.330718844190 -0.074041 0.39952   3439 -0.60467 0.10776 -0.78915
 522  941  500 129.065805878300 41.327871621945 0.405758 0.38092    835 -0.60476 0.10777 -0.78908
 523  933  520 129.065250322740 41.326482733045 1.410457 0.27690    210 -0.60480 0.10778 -0.78905
 524  933  534 129.065250322740 41.325510510815 1.760464 0.32523    206 -0.60481 0.10778 -0.78905
 525  945  531 129.066083656080 41.325718844150 2.430953 0.28954     56 -0.60475 0.10777 -0.78909
 526  945  537 129.066083656080 41.325302177480 2.649012 0.33681     48 -0.60475 0.10778 -0.78909
 527  953  537 129.066639211640 41.325302177480 1.103459 0.40229     47 -0.60471 0.10777 -0.78912
 528  960  522 129.067125322755 41.326343844155 -0.002685 0.33407     20 -0.60468 0.10777 -0.78914
 529  960  526 129.067125322755 41.326066066375 0.346426 0.14050     14 -0.60468 0.10777 -0.78914
 530  964  526 129.067403100535 41.326066066375 -0.281666 0.14869     11 -0.60466 0.10777 -0.78916
 531  964  522 129.067403100535 41.326343844155 -1.409067 0.35856     16 -0.60466 0.10777 -0.78916
 532  966  534 129.067541989425 41.325510510815 -0.867182 0.43196    183 -0.60465 0.10777 -0.78916
 533  966  493 129.067541989425 41.328357733060 -0.079737 0.31099    232 -0.60465 0.10776 -0.78917
 534  966  507 129.067541989425 41.327385510830 0.225041 0.47241    150 -0.60465 0.10776 -0.78917
 535  978  504 129.068375322765 41.327593844165 -0.486070 0.31587     53 -0.60460 0.10776 -0.78921
 536  982  492 129.068653100545 41.328427177505 -0.360882 0.49536    153 -0.60458 0.10776 -0.78922
 537  995  490 129.069555878330 41.328566066395 -0.784064 0.41998     62 -0.60452 0.10775 -0.78927
 538  995  497 129.069555878330 41.328079955280 -0.956329 0.48509     62 -0.60452 0.10776 -0.78927
 539 1003  497 129.070111433890 41.328079955280 -0.881802 0.31308     56 -0.60449 0.10775 -0.78929
 540 1011  504 129.070666989450 41.327593844165 1.147542 0.29733     56 -0.60444 0.10775 -0.78933
 541 1011  510 129.070666989450 41.327177177495 0.497245 0.43122     48 -0.60444 0.10775 -0.78933
 542 1019  510 129.071222545010 41.327177177495 0.161117 0.29030     48 -0.60439 0.10775 -0.78937
 543 1019  504 129.071222545010 41.327593844165 1.182714 0.31964     56 -0.60439 0.10774 -0.78937
 544 1015  493 129.070944767230 41.328357733060 0.572619 0.30116    203 -0.60441 0.10774 -0.78935
 545 1003  524 129.070111433890 41.326204955265 0.538258 0.39366     52 -0.60448 0.10776 -0.78930
 546 1003  517 129.070111433890 41.326691066380 0.827473 0.40217     55 -0.60449 0.10775 -0.78929
 547 1003  537 129.070111433890 41.325302177480 0.070611 0.20885     48 -0.60448 0.10776 -0.78930
 548 1018  534 129.071153100565 41.325510510815 0.017243 0.49355     67 -0.60439 0.10775 -0.78937
 549 1009  515 129.070528100560 41.326829955270 0.215097 0.31133     16 -0.60445 0.10775 -0.78932
 550 1009  519 129.070528100560 41.326552177490 -0.637760 0.14174     12 -0.60445 0.10775 -0.78932
 551 1013  519 129.070805878340 41.326552177490 -0.700154 0.27449     12 -0.60442 0.10775 -0.78934
 552 1012  514 129.070736433895 41.326899399715 -0.305557 0.60171      4 -0.60443 0.10775 -0.78934
 553 1012  516 129.070736433895 41.326760510825 -0.545161 0.61359      4 -0.60443 0.10775 -0.78934
 554 1014  516 129.070875322785 41.326760510825 -0.719421 0.59809      4 -0.60442 0.10775 -0.78935
 555 1014  514 129.070875322785 41.326899399715 -0.733643 0.55480      4 -0.60442 0.10775 -0.78935
 556 1019  517 129.071222545010 41.326691066380 -0.761339 0.41839     51 -0.60439 0.10775 -0.78937
 557 1040  527 129.072680878355 41.325996621930 -0.113305 0.41011    829 -0.60426 0.10774 -0.78947
 558 1032  493 129.072125322795 41.328357733060 0.525094 0.40038    229 -0.60431 0.10773 -0.78943
 559 1032  507 129.072125322795 41.327385510830 -0.297602 0.43880    216 -0.60431 0.10774 -0.78943
 560 1048  507 129.073236433915 41.327385510830 0.679322 0.36294    187 -0.60421 0.10773 -0.78951
 561 1048  493 129.073236433915 41.328357733060 0.405061 0.33960    202 -0.60421 0.10773 -0.78951
 562 1023  459 129.071500322790 41.330718844190 -0.554922 0.46054   3116 -0.60434 0.10773 -0.78941
 563  660  108 129.046291989255 41.355093844385 -0.182114 0.42530  35258 -0.60667 0.10792 -0.78759
 564  558  243 129.039208655865 41.345718844310 -0.464644 0.49635   3172 -0.60721 0.10798 -0.78717
 565  545  284 129.038305878080 41.342871622065 0.033927 0.45615    873 -0.60718 0.10798 -0.78719
 566  545  311 129.038305878080 41.340996622050 -0.341190 0.27613    869 -0.60712 0.10797 -0.78724
 567  578  311 129.040597544765 41.340996622050 -0.201838 0.31358    820 -0.60693 0.10795 -0.78739
 568  578  284 129.040597544765 41.342871622065 -0.731312 0.25412    860 -0.60699 0.10796 -0.78734
 569  627  297 129.044000322570 41.341968844280 -0.937486 0.27792   3546 -0.60668 0.10793 -0.78758
 570  627  243 129.044000322570 41.345718844310 0.035468 0.27002   3387 -0.60678 0.10794 -0.78750
 571  594  378 129.041708655885 41.336343844235 -0.867141 0.41823  13702 -0.60676 0.10794 -0.78752
 572  726  378 129.050875322625 41.336343844235 -1.066439 0.41889  13998 -0.60594 0.10786 -0.78817
 573  726  270 129.050875322625 41.343843844295 -0.434305 0.33874  13981 -0.60615 0.10788 -0.78800
 574  858  270 129.060041989365 41.343843844295 -0.568397 0.34368  13934 -0.60536 0.10781 -0.78862
 575  826  351 129.057819767125 41.338218844250 -0.439082 0.37142   3236 -0.60540 0.10781 -0.78859
 576  812  391 129.056847544895 41.335441066450 0.005069 0.46664    567 -0.60541 0.10781 -0.78858
 577  809  419 129.056639211560 41.333496621990 0.177464 0.42067    793 -0.60539 0.10781 -0.78859
 578  835  412 129.058444767130 41.333982733105 -0.302327 0.42805    148 -0.60527 0.10780 -0.78869
 579  850  426 129.059486433805 41.333010510875 -0.520994 0.43554    189 -0.60518 0.10779 -0.78876
 580  842  392 129.058930878245 41.335371622005 -0.427494 0.43253    691 -0.60526 0.10780 -0.78870
 581  863  382 129.060389211590 41.336066066455 -0.910169 0.47200     63 -0.60516 0.10779 -0.78878
 582  871  402 129.060944767150 41.334677177555 -0.681533 0.36655     48 -0.60510 0.10778 -0.78882
 583  879  402 129.061500322710 41.334677177555 -0.628672 0.33872     48 -0.60506 0.10778 -0.78885
 584  867  411 129.060666989370 41.334052177550 -0.922938 0.49374    194 -0.60511 0.10779 -0.78881
 585  867  426 129.060666989370 41.333010510875 -1.137614 0.34989    203 -0.60510 0.10779 -0.78882
 586  883  426 129.061778100490 41.333010510875 -0.568703 0.42905    166 -0.60502 0.10778 -0.78888
 587  887  416 129.062055878270 41.333704955325 0.235247 0.38322     56 -0.60501 0.10778 -0.78889
 588  900  426 129.062958656055 41.333010510875 0.629040 0.35032    185 -0.60494 0.10777 -0.78894
 589  916  426 129.064069767175 41.333010510875 0.831822 0.35623    175 -0.60487 0.10777 -0.78900
 590  894  398 129.062541989385 41.334954955335 0.043823 0.39831     15 -0.60498 0.10778 -0.78891
 591  898  398 129.062819767165 41.334954955335 1.026566 0.47802     12 -0.60496 0.10777 -0.78893
 592  898  394 129.062819767165 41.335232733115 -0.138307 0.44443     15 -0.60496 0.10777 -0.78892
 593  916  399 129.064069767175 41.334885510890 0.755523 0.47192    160 -0.60488 0.10777 -0.78899
 594  875  338 129.061222544930 41.339121622035 -0.506538 0.33994    803 -0.60514 0.10779 -0.78879
 595  867  358 129.060666989370 41.337732733135 -0.418138 0.29863    231 -0.60516 0.10779 -0.78878
 596  867  373 129.060666989370 41.336691066460 -0.445382 0.42468    166 -0.60514 0.10779 -0.78879
 597  877  367 129.061361433820 41.337107733130 -0.309886 0.21571     16 -0.60509 0.10778 -0.78882
 598  877  371 129.061361433820 41.336829955350 -0.166379 0.20314     12 -0.60509 0.10778 -0.78883
 599  881  371 129.061639211600 41.336829955350 -0.877146 0.29907     12 -0.60507 0.10778 -0.78884
 600  881  367 129.061639211600 41.337107733130 -0.366503 0.18607     16 -0.60507 0.10778 -0.78884
 601  879  355 129.061500322710 41.337941066470 -0.271000 0.44272     54 -0.60509 0.10778 -0.78883
 602  877  364 129.061361433820 41.337316066465 -0.492785 0.16275     12 -0.60510 0.10778 -0.78882
 603  881  364 129.061639211600 41.337316066465 -0.064722 0.18396     12 -0.60507 0.10778 -0.78884
 604  904  355 129.063236433835 41.337941066470 -0.732156 0.49471     53 -0.60496 0.10777 -0.78893
 605  900  331 129.062958656055 41.339607733150 -0.971427 0.40919    219 -0.60500 0.10777 -0.78890
 606  912  328 129.063791989395 41.339816066485 -1.036448 0.28861     51 -0.60494 0.10777 -0.78894
 607  949  345 129.066361433860 41.338635510920 -0.270835 0.39599    186 -0.60476 0.10776 -0.78909
 608  949  331 129.066361433860 41.339607733150 -0.090987 0.44682    224 -0.60477 0.10776 -0.78908
 609  937  362 129.065528100520 41.337454955355 -0.563911 0.37673     52 -0.60480 0.10776 -0.78905
 610  949  372 129.066361433860 41.336760510905 -0.087213 0.44200    173 -0.60475 0.10776 -0.78909
 611  949  358 129.066361433860 41.337732733135 0.267581 0.33338    221 -0.60475 0.10776 -0.78909
 612  966  358 129.067541989425 41.337732733135 0.724770 0.38780    229 -0.60467 0.10775 -0.78915
 613  966  372 129.067541989425 41.336760510905 0.005192 0.49062    151 -0.60467 0.10775 -0.78915
 614  982  372 129.068653100545 41.336760510905 -0.153194 0.31873    185 -0.60460 0.10775 -0.78921
 615  986  362 129.068930878325 41.337454955355 -0.115254 0.23089     54 -0.60458 0.10775 -0.78922
 616  974  338 129.068097544985 41.339121622035 0.215815 0.42333    864 -0.60464 0.10775 -0.78917
 617  929  382 129.064972544960 41.336066066455 -1.052361 0.42668     61 -0.60483 0.10776 -0.78903
 618  929  389 129.064972544960 41.335579955340 -0.491507 0.47362     63 -0.60483 0.10776 -0.78903
 619  937  389 129.065528100520 41.335579955340 -1.023114 0.30381     55 -0.60480 0.10776 -0.78906
 620  933  399 129.065250322740 41.334885510890 0.753314 0.48001    166 -0.60481 0.10776 -0.78904
 621  949  399 129.066361433860 41.334885510890 -0.863924 0.32883    150 -0.60474 0.10776 -0.78910
 622  941  419 129.065805878300 41.333496621990 0.077411 0.36996    825 -0.60476 0.10776 -0.78908
 623  974  419 129.068097544985 41.333496621990 -0.785852 0.46393    790 -0.60462 0.10775 -0.78919
 624  966  399 129.067541989425 41.334885510890 -0.803481 0.43050    129 -0.60467 0.10776 -0.78915
 625  982  399 129.068653100545 41.334885510890 -1.215427 0.45407    144 -0.60460 0.10775 -0.78920
 626  982  383 129.068653100545 41.335996622010 0.076433 0.41679    157 -0.60460 0.10775 -0.78921
 627 1023  404 129.071500322790 41.334538288665 -0.331354 0.46742   3168 -0.60438 0.10773 -0.78938
 628 1023  351 129.071500322790 41.338218844250 0.157087 0.49853   3339 -0.60440 0.10773 -0.78936
 629  941  230 129.065805878300 41.346621622095 0.160384 0.35931    873 -0.60493 0.10777 -0.78896
 630  941  257 129.065805878300 41.344746622080 0.255086 0.32844    877 -0.60490 0.10777 -0.78898
 631  966  250 129.067541989425 41.345232733195 0.090805 0.31088    237 -0.60477 0.10776 -0.78908
 632  966  264 129.067541989425 41.344260510965 -0.254180 0.30093    208 -0.60475 0.10775 -0.78909
 633  981  249 129.068583656100 41.345302177640 -0.391175 0.40436    174 -0.60468 0.10775 -0.78915
 634  974  230 129.068097544985 41.346621622095 0.133694 0.32838    823 -0.60473 0.10775 -0.78911
 635  941  284 129.065805878300 41.342871622065 -0.174367 0.39553    859 -0.60485 0.10776 -0.78901
 636  942  311 129.065875322745 41.340996622050 -0.432327 0.45097    821 -0.60481 0.10776 -0.78904
 637  974  311 129.068097544985 41.340996622050 -0.004463 0.34218    849 -0.60466 0.10775 -0.78916
 638  974  284 129.068097544985 41.342871622065 -0.011296 0.48916    785 -0.60468 0.10775 -0.78914
 639  999  277 129.069833656110 41.343357733180 -0.648185 0.43569    235 -0.60456 0.10774 -0.78924
 640  995  288 129.069555878330 41.342593844285 -0.668966 0.28817     63 -0.60457 0.10774 -0.78923
 641  995  294 129.069555878330 41.342177177615 -0.802393 0.37258     53 -0.60457 0.10774 -0.78923
 642 1003  288 129.070111433890 41.342593844285 -0.877704 0.25905     56 -0.60453 0.10774 -0.78926
 643 1015  291 129.070944767230 41.342385510950 -0.444721 0.30892    187 -0.60447 0.10773 -0.78931
 644 1015  277 129.070944767230 41.343357733180 -0.432653 0.44475    213 -0.60448 0.10773 -0.78930
 645 1007  311 129.070389211670 41.340996622050 -0.758369 0.41769    788 -0.60450 0.10774 -0.78929
 646 1040  311 129.072680878355 41.340996622050 -0.091466 0.31334    862 -0.60434 0.10772 -0.78941
 647 1032  277 129.072125322795 41.343357733180 0.533563 0.39915    207 -0.60440 0.10773 -0.78937
 648 1032  291 129.072125322795 41.342385510950 -0.132875 0.27576    220 -0.60439 0.10773 -0.78937
 649 1048  291 129.073236433915 41.342385510950 0.467262 0.24706    206 -0.60431 0.10772 -0.78943
 650 1048  277 129.073236433915 41.343357733180 -0.106206 0.43520    195 -0.60432 0.10772 -0.78943
 651 1007  230 129.070389211670 41.346621622095 -0.354188 0.36364    853 -0.60454 0.10773 -0.78926
 652 1007  257 129.070389211670 41.344746622080 0.217723 0.47355    857 -0.60453 0.10773 -0.78926
 653 1028  247 129.071847545015 41.345441066530 0.833703 0.31643     59 -0.60443 0.10773 -0.78934
 654 1028  254 129.071847545015 41.344954955415 0.800488 0.40937     63 -0.60443 0.10773 -0.78934
 655 1028  261 129.071847545015 41.344468844300 0.632826 0.42804     59 -0.60443 0.10773 -0.78934
 656 1028  267 129.071847545015 41.344052177630 0.756003 0.48773     51 -0.60442 0.10773 -0.78935
 657 1050  266 129.073375322805 41.344121622075 -0.799311 0.46913     86 -0.60432 0.10772 -0.78943
 658 1048  250 129.073236433915 41.345232733195 0.406647 0.45495    191 -0.60433 0.10772 -0.78941
 659 1032  223 129.072125322795 41.347107733210 -0.189887 0.30271    236 -0.60442 0.10772 -0.78935
 660 1032  238 129.072125322795 41.346066066535 0.799400 0.32041    139 -0.60442 0.10773 -0.78935
 661 1048  237 129.073236433915 41.346135510980 0.660711 0.37796    199 -0.60434 0.10772 -0.78941
 662 1048  223 129.073236433915 41.347107733210 -0.003490 0.32610    224 -0.60435 0.10772 -0.78941
 663  849  107 129.059416989360 41.355163288830 0.033125 0.27380    310 -0.60560 0.10783 -0.78843
 664  858  162 129.060041989365 41.351343844355 -0.421515 0.49449  13347 -0.60547 0.10782 -0.78853
 665  990  162 129.069208656105 41.351343844355 -0.663629 0.47326  11585 -0.60470 0.10775 -0.78913
 666  264 1079 129.018791989035 41.287663288290 0.004522 0.38351 186013 -0.60788 0.10805 -0.78664
 667  264 1493 129.018791989035 41.258913288060 -0.274958 0.33567  96372 -0.60732 0.10800 -0.78708
 668  660 1402 129.046291989255 41.265232732555 0.688213 0.38454  56762 -0.60542 0.10785 -0.78857
 669  562 1531 129.039486433645 41.256274399150 0.487649 0.30628   1348 -0.60575 0.10788 -0.78830
 670  627 1537 129.044000322570 41.255857732480 0.283471 0.38389   1905 -0.60534 0.10784 -0.78863
 671  726 1552 129.050875322625 41.254816065805 0.370665 0.22645   5496 -0.60471 0.10778 -0.78912
 672  809 1524 129.056639211560 41.256760510265 -0.603039 0.37153    861 -0.60418 0.10772 -0.78953
 673  809 1551 129.056639211560 41.254885510250 -0.476131 0.22349    829 -0.60414 0.10772 -0.78956
 674  842 1551 129.058930878245 41.254885510250 -0.185946 0.45973    863 -0.60394 0.10770 -0.78972
 675  842 1524 129.058930878245 41.256760510265 0.212599 0.35190    800 -0.60399 0.10771 -0.78968
 676  826 1565 129.057819767125 41.253913288020 -0.597129 0.14736     88 -0.60402 0.10771 -0.78966
 677  896 1574 129.062680878275 41.253288288015 -0.596167 0.25834    592 -0.60358 0.10767 -0.79000
 678  875 1524 129.061222544930 41.256760510265 -0.482161 0.30409    847 -0.60380 0.10769 -0.78983
 679  875 1551 129.061222544930 41.254885510250 -0.264013 0.35630    772 -0.60374 0.10768 -0.78987
 680  908 1551 129.063514211615 41.254885510250 -0.974510 0.44991    788 -0.60355 0.10766 -0.79002
 681  908 1524 129.063514211615 41.256760510265 -0.486444 0.32798    698 -0.60362 0.10767 -0.78997
 682  957 1537 129.066916989420 41.255857732480 -0.568271 0.49476   3231 -0.60334 0.10765 -0.79019
 683  941 1578 129.065805878300 41.253010510235 -0.651700 0.45501    484 -0.60333 0.10764 -0.79019
 684  970 1575 129.067819767205 41.253218843570 -0.578599 0.43167     56 -0.60319 0.10763 -0.79030
 685  966 1583 129.067541989425 41.252663288010 -0.920224 0.44280     78 -0.60319 0.10763 -0.79030
 686  982 1571 129.068653100545 41.253496621350 -0.987991 0.41235    218 -0.60314 0.10763 -0.79034
 687 1023 1590 129.071500322790 41.252177176895 -0.823984 0.34230   1619 -0.60290 0.10761 -0.79052
 688 1023 1537 129.071500322790 41.255857732480 -0.706831 0.29405   3465 -0.60302 0.10762 -0.79043
 689  924 1402 129.064625322735 41.265232732555 -0.751022 0.49983  56165 -0.60383 0.10770 -0.78980
 690  660  971 129.046291989255 41.295163288350 0.590505 0.35032  56962 -0.60592 0.10789 -0.78817
 691  660 1187 129.046291989255 41.280163288230 0.200376 0.36343  56152 -0.60565 0.10787 -0.78839
 692  801 1086 129.056083656000 41.287177177175 0.790611 0.30792    227 -0.60495 0.10780 -0.78893
 693  801 1100 129.056083656000 41.286204954945 0.333450 0.35149    221 -0.60494 0.10780 -0.78894
 694  813 1097 129.056916989340 41.286413288280 0.953945 0.47413     56 -0.60488 0.10780 -0.78898
 695  821 1103 129.057472544900 41.285996621610 1.731445 0.47959     48 -0.60484 0.10780 -0.78902
 696  819 1095 129.057333656010 41.286552177170 1.262182 0.32413     16 -0.60485 0.10780 -0.78901
 697  819 1099 129.057333656010 41.286274399390 2.600716 0.31997     11 -0.60485 0.10780 -0.78901
 698  823 1099 129.057611433790 41.286274399390 2.277092 0.23870     12 -0.60483 0.10779 -0.78902
 699  813 1083 129.056916989340 41.287385510510 1.796281 0.36975     51 -0.60489 0.10780 -0.78898
 700  813 1090 129.056916989340 41.286899399395 0.698202 0.46716     55 -0.60489 0.10780 -0.78898
 701  821 1090 129.057472544900 41.286899399395 1.807513 0.44250     51 -0.60485 0.10780 -0.78901
 702  801 1113 129.056083656000 41.285302177160 0.622619 0.42755    234 -0.60494 0.10780 -0.78894
 703  801 1127 129.056083656000 41.284329954930 0.243315 0.32375    212 -0.60494 0.10781 -0.78894
 704  817 1127 129.057194767120 41.284329954930 -0.808314 0.31829    206 -0.60486 0.10780 -0.78900
 705  842 1120 129.058930878245 41.284816066045 -0.445527 0.41360    847 -0.60473 0.10779 -0.78910
 706  827 1084 129.057889211570 41.287316066065 1.793227 0.72718      6 -0.60482 0.10779 -0.78903
 707  827 1086 129.057889211570 41.287177177175 1.429086 0.07617      3 -0.60482 0.10779 -0.78903
 708  829 1086 129.058028100460 41.287177177175 3.037402 1.17091      2 -0.60481 0.10779 -0.78904
 709  829 1084 129.058028100460 41.287316066065 2.389875 0.68047      4 -0.60481 0.10779 -0.78904
 710  831 1084 129.058166989350 41.287316066065 4.738084 0.91796      4 -0.60480 0.10779 -0.78905
 711  831 1086 129.058166989350 41.287177177175 6.896736 0.49048      2 -0.60480 0.10779 -0.78905
 712  833 1086 129.058305878240 41.287177177175 2.283098 0.55347      2 -0.60479 0.10779 -0.78906
 713  833 1084 129.058305878240 41.287316066065 3.242457 0.20733      4 -0.60479 0.10779 -0.78906
 714  832 1081 129.058236433795 41.287524399400 2.956905 0.36550     16 -0.60480 0.10779 -0.78905
 715  838 1103 129.058653100465 41.285996621610 -0.506847 0.24302     48 -0.60475 0.10779 -0.78908
 716  850 1100 129.059486433805 41.286204954945 -0.655123 0.28525    206 -0.60469 0.10778 -0.78913
 717  850 1086 129.059486433805 41.287177177175 0.171774 0.33551    189 -0.60471 0.10778 -0.78912
 718  825 1160 129.057750322680 41.282038288245 -0.332214 0.36564   3523 -0.60481 0.10780 -0.78904
 719  891 1160 129.062333656050 41.282038288245 0.278744 0.18648   3564 -0.60447 0.10777 -0.78931
 720  891 1106 129.062333656050 41.285788288275 -0.493051 0.32989   3564 -0.60448 0.10777 -0.78930
 721  858 1241 129.060041989365 41.276413288200 0.441956 0.26752  14124 -0.60456 0.10778 -0.78923
 722  990 1241 129.069208656105 41.276413288200 -0.103347 0.33175  13902 -0.60373 0.10770 -0.78988
 723  941 1093 129.065805878300 41.286691066060 -3.672219 0.35414    875 -0.60418 0.10774 -0.78953
 724  941 1120 129.065805878300 41.284816066045 -2.401144 0.20159    859 -0.60416 0.10774 -0.78954
 725  974 1120 129.068097544985 41.284816066045 -3.457335 0.45812    835 -0.60394 0.10772 -0.78972
 726  962 1083 129.067264211645 41.287385510510 -6.312902 0.46146     63 -0.60406 0.10773 -0.78962
 727  962 1090 129.067264211645 41.286899399395 -4.987152 0.30270     63 -0.60404 0.10772 -0.78964
 728  962 1097 129.067264211645 41.286413288280 -4.996207 0.43966     63 -0.60402 0.10772 -0.78965
 729  962 1103 129.067264211645 41.285996621610 -4.258345 0.31321     54 -0.60401 0.10772 -0.78966
 730  970 1103 129.067819767205 41.285996621610 -4.838590 0.33099     48 -0.60396 0.10771 -0.78970
 731  978 1103 129.068375322765 41.285996621610 -5.490237 0.37755     48 -0.60391 0.10771 -0.78975
 732  986 1103 129.068930878325 41.285996621610 -5.672482 0.45665     44 -0.60385 0.10770 -0.78979
 733  957 1160 129.066916989420 41.282038288245 -0.335321 0.23365   3564 -0.60406 0.10773 -0.78963
 734 1023 1160 129.071500322790 41.282038288245 -1.558007 0.30938   3561 -0.60362 0.10769 -0.78996
 735  993 1081 129.069416989440 41.287524399400 -3.712604 0.48938     20 -0.60387 0.10771 -0.78977
 736  997 1085 129.069694767220 41.287246621620 -3.275683 0.18258     12 -0.60383 0.10770 -0.78980
