Number xind yind east north data err wgt Elos Nlos Ulos
 544 1058  962 129.073653078365 41.295510488355 -9.007843 0.06164      2 0.55499 0.10301 -0.82545
 545 1055  946 129.073444745030 41.296621599475 -12.092047 0.11445     19 0.55502 0.10302 -0.82543
 546 1067  943 129.074278078370 41.296829932810 -12.239778 0.22082    114 0.55511 0.10303 -0.82537
 547 1068  959 129.074347522815 41.295718821690 -8.000120 0.20200     38 0.55507 0.10302 -0.82540
 548 1081  941 129.075250300600 41.296968821700 -12.313435 0.17471     40 0.55520 0.10304 -0.82531
 549 1068  916 129.074347522815 41.298704932825 -12.199026 0.04962     14 0.55518 0.10304 -0.82533
 550 1066  926 129.074208633925 41.298010488375 -6.334056 0.17233      7 0.55514 0.10303 -0.82535
 551 1107  928 129.077055856170 41.297871599485 -4.956972 0.37348     21 0.55540 0.10306 -0.82517
 552 1145  947 129.079694745080 41.296552155030 6.235810 0.47374     50 0.55557 0.10308 -0.82505
 553 1147  925 129.079833633970 41.298079932820 0.765791 0.27256     16 0.55565 0.10309 -0.82500
 554 1105  866 129.076916967280 41.302177155075 -4.848234 0.05457     14 0.55550 0.10307 -0.82510
 555 1104  872 129.076847522835 41.301760488405 -5.565002 0.13748     16 0.55549 0.10307 -0.82511
 556 1092  887 129.076014189495 41.300718821730 -7.400462 0.33377      5 0.55540 0.10306 -0.82517
 557 1115  903 129.077611411730 41.299607710610 -3.737008 0.39305     23 0.55552 0.10308 -0.82509
 558 1131  900 129.078722522850 41.299816043945 -2.956723 0.41629     30 0.55562 0.10309 -0.82502
 559 1125  870 129.078305856180 41.301899377295 -3.930674 0.06948      2 0.55562 0.10309 -0.82502
 560 1041  971 129.072472522800 41.294885488350 -8.454762 0.24199     11 0.55486 0.10300 -0.82554
 561 1029 1012 129.071639189460 41.292038266105 -1.237445 0.28654     18 0.55467 0.10297 -0.82568
 562 1049  993 129.073028078360 41.293357710560 -3.544664 0.40754     51 0.55483 0.10299 -0.82556
 563 1067  990 129.074278078370 41.293566043895 -4.213374 0.13466     11 0.55495 0.10300 -0.82548
 564 1069 1012 129.074416967260 41.292038266105 -7.088402 0.35384     10 0.55490 0.10299 -0.82552
 565 1083 1010 129.075389189490 41.292177154995 -1.963294 0.36550     55 0.55498 0.10300 -0.82546
 566 1085  975 129.075528078380 41.294607710570 -3.310838 0.12171     19 0.55511 0.10302 -0.82537
 567 1053 1028 129.073305856140 41.290927154985 -1.904144 0.06080     34 0.55476 0.10298 -0.82561
 568 1046 1051 129.072819745025 41.289329932750 3.225586 0.38850     13 0.55467 0.10297 -0.82567
 569 1067 1069 129.074278078370 41.288079932740 -2.625314 0.33265     13 0.55472 0.10297 -0.82564
 570 1080 1067 129.075180856155 41.288218821630 -3.155191 0.26441     16 0.55479 0.10298 -0.82559
 571 1083 1050 129.075389189490 41.289399377195 -6.537987 0.39536     55 0.55487 0.10299 -0.82554
 572 1066 1031 129.074208633925 41.290718821650 -0.996223 0.09899      4 0.55483 0.10299 -0.82557
 573 1083 1023 129.075389189490 41.291274377210 -1.913685 0.45694     89 0.55494 0.10300 -0.82549
 574 1099 1035 129.076500300610 41.290441043870 -3.034610 0.40195      9 0.55500 0.10300 -0.82545
 575 1115 1019 129.077611411730 41.291552154990 -7.749346 0.14307     21 0.55514 0.10302 -0.82535
 576 1119 1066 129.077889189510 41.288288266075 -5.551442 0.23171     48 0.55502 0.10300 -0.82544
 577 1110 1050 129.077264189505 41.289399377195 -6.239776 0.43780     22 0.55502 0.10300 -0.82544
 578 1131 1050 129.078722522850 41.289399377195 -12.126102 0.43718    102 0.55515 0.10302 -0.82535
 579 1131 1063 129.078722522850 41.288496599410 -6.372473 0.13253    145 0.55510 0.10301 -0.82538
 580 1143 1066 129.079555856190 41.288288266075 -5.449102 0.19734     48 0.55516 0.10302 -0.82534
 581 1151 1066 129.080111411750 41.288288266075 -2.675027 0.26071     48 0.55521 0.10302 -0.82530
 582 1147 1050 129.079833633970 41.289399377195 -8.597837 0.34681    113 0.55524 0.10303 -0.82528
 583 1130 1017 129.078653078405 41.291691043880 -8.044660 0.35115      8 0.55524 0.10303 -0.82528
 584 1133 1040 129.078861411740 41.290093821645 -13.502172 0.30209     46 0.55519 0.10302 -0.82532
 585 1147 1038 129.079833633970 41.290232710535 -12.606116 0.44373     79 0.55528 0.10303 -0.82526
 586 1095  974 129.076222522830 41.294677155015 -4.745001 0.09092     11 0.55518 0.10303 -0.82533
 587 1094  977 129.076153078385 41.294468821680 -6.662920 0.39609      5 0.55516 0.10303 -0.82534
 588 1120  985 129.077958633955 41.293913266120 -4.301969 0.40310      9 0.55529 0.10304 -0.82525
 589 1116  969 129.077680856175 41.295024377240 -0.466883 0.27682     30 0.55532 0.10305 -0.82523
 590 1100 1001 129.076569745055 41.292802155000 -6.713273 0.30146     34 0.55510 0.10302 -0.82538
 591 1108 1004 129.077125300615 41.292593821665 -5.212776 0.00000      1 0.55514 0.10302 -0.82535
 592 1110 1000 129.077264189505 41.292871599445 -6.614842 0.11928     11 0.55517 0.10302 -0.82533
 593 1131 1016 129.078722522850 41.291760488325 -9.461793 0.14666     15 0.55525 0.10303 -0.82528
 594 1149 1012 129.079972522860 41.292038266105 -10.679832 0.10553     12 0.55537 0.10304 -0.82519
 595 1149 1015 129.079972522860 41.291829932770 -11.183960 0.15157     12 0.55536 0.10304 -0.82520
 596 1153 1015 129.080250300640 41.291829932770 -10.529902 0.09994     12 0.55539 0.10305 -0.82518
 597 1153 1012 129.080250300640 41.292038266105 -9.795565 0.11465     12 0.55540 0.10305 -0.82518
 598 1129  981 129.078583633960 41.294191043900 -4.228163 0.12465     31 0.55536 0.10305 -0.82520
 599 1143  985 129.079555856190 41.293913266120 -12.281742 0.47558      3 0.55543 0.10305 -0.82516
 600 1144  966 129.079625300635 41.295232710575 -9.981618 0.24564     37 0.55550 0.10307 -0.82510
 601 1179  982 129.082055856210 41.294121599455 -9.849924 0.16884     17 0.55565 0.10308 -0.82500
 602 1171  999 129.081500300650 41.292941043890 -6.236902 0.42753      6 0.55554 0.10307 -0.82507
 603 1162 1010 129.080875300645 41.292177154995 -9.949905 0.43664     60 0.55546 0.10305 -0.82514
 604 1179 1010 129.082055856210 41.292177154995 -7.742610 0.20387     23 0.55556 0.10307 -0.82506
 605 1178  996 129.081986411765 41.293149377225 -6.921873 0.46437     26 0.55560 0.10307 -0.82504
 606 1195  998 129.083166967330 41.293010488335 -5.129397 0.41038     44 0.55569 0.10308 -0.82497
 607 1215 1014 129.084555856230 41.291899377215 -1.502235 0.28617     13 0.55576 0.10309 -0.82493
 608 1196  964 129.083236411775 41.295371599465 -3.227591 0.24758      5 0.55582 0.10310 -0.82489
 609 1162 1020 129.080875300645 41.291482710545 -12.166372 0.23312     24 0.55543 0.10305 -0.82516
 610 1159 1036 129.080666967310 41.290371599425 -7.998679 0.48378     35 0.55536 0.10304 -0.82520
 611 1159 1047 129.080666967310 41.289607710530 -8.258215 0.11516     56 0.55533 0.10304 -0.82522
 612 1167 1047 129.081222522870 41.289607710530 -8.187186 0.11191     55 0.55538 0.10304 -0.82519
 613 1163 1064 129.080944745090 41.288427154965 -0.514679 0.45372    120 0.55529 0.10303 -0.82525
 614 1173 1065 129.081639189540 41.288357710520 -0.564161 0.17178     12 0.55535 0.10304 -0.82521
 615 1173 1068 129.081639189540 41.288149377185 1.623473 0.11009     12 0.55534 0.10303 -0.82521
 616 1177 1068 129.081916967320 41.288149377185 1.818746 0.08449     12 0.55537 0.10304 -0.82520
 617 1177 1065 129.081916967320 41.288357710520 2.056391 0.42202     12 0.55538 0.10304 -0.82519
 618 1211 1067 129.084278078450 41.288218821630 -4.517095 0.36222     13 0.55557 0.10306 -0.82506
 619 1192 1020 129.082958633995 41.291482710545 -3.787631 0.43755     33 0.55561 0.10307 -0.82503
 620 1188 1033 129.082680856215 41.290579932760 -7.686481 0.16683      2 0.55555 0.10306 -0.82507
 621 1211 1037 129.084278078450 41.290302154980 -2.710202 0.35221     33 0.55566 0.10307 -0.82499
 622 1228 1038 129.085458634015 41.290232710535 5.703153 0.38986     30 0.55575 0.10308 -0.82493
 623 1236 1043 129.086014189575 41.289885488310 3.524422 0.00000      1 0.55577 0.10308 -0.82492
 624 1243 1021 129.086500300690 41.291413266100 10.795526 0.37379     43 0.55588 0.10310 -0.82484
 625 1236 1044 129.086014189575 41.289816043865 3.544996 0.00000      1 0.55577 0.10308 -0.82492
 626 1275 1033 129.088722522930 41.290579932760 -0.192244 0.38139     25 0.55601 0.10311 -0.82476
 627 1231  967 129.085666967350 41.295163266130 7.855693 0.31804     25 0.55599 0.10312 -0.82477
 628 1230  985 129.085597522905 41.293913266120 -1.705876 0.21072     17 0.55593 0.10311 -0.82481
 629 1273  994 129.088583634040 41.293288266115 0.228578 0.40681     14 0.55613 0.10312 -0.82468
 630 1264  966 129.087958634035 41.295232710575 2.955129 0.31646     12 0.55617 0.10313 -0.82465
 631 1281  983 129.089139189600 41.294052155010 -2.850180 0.30195     15 0.55620 0.10313 -0.82462
 632 1166  861 129.081153078425 41.302524377300 0.847196 0.17881     21 0.55587 0.10311 -0.82485
 633 1189  891 129.082750300660 41.300441043950 1.082739 0.11412     16 0.55597 0.10312 -0.82478
 634 1189  895 129.082750300660 41.300163266170 0.090928 0.14325     12 0.55597 0.10312 -0.82478
 635 1193  895 129.083028078440 41.300163266170 2.146528 0.06503     12 0.55599 0.10313 -0.82477
 636 1193  891 129.083028078440 41.300441043950 3.792224 0.23321     16 0.55600 0.10313 -0.82476
 637 1216  885 129.084625300675 41.300857710620 6.567072 0.00000      1 0.55613 0.10314 -0.82467
 638 1175  913 129.081778078430 41.298913266160 3.859392 0.44033     56 0.55584 0.10311 -0.82487
 639 1165  958 129.081083633980 41.295788266135 -5.460581 0.07784     12 0.55565 0.10308 -0.82500
 640 1165  961 129.081083633980 41.295579932800 -8.932487 0.12284     12 0.55564 0.10308 -0.82501
 641 1169  958 129.081361411760 41.295788266135 -5.973636 0.31082     12 0.55568 0.10309 -0.82498
 642 1211  957 129.084278078450 41.295857710580 -8.756329 0.21969     19 0.55592 0.10311 -0.82481
 643 1207  943 129.084000300670 41.296829932810 -0.883638 0.16913     18 0.55594 0.10312 -0.82480
 644 1195  911 129.083166967330 41.299052155050 -2.764402 0.46493     25 0.55597 0.10312 -0.82478
 645 1253  945 129.087194745140 41.296691043920 10.314631 0.17630     11 0.55617 0.10314 -0.82464
 646 1253  948 129.087194745140 41.296482710585 10.639700 0.18236     12 0.55617 0.10314 -0.82465
 647 1257  945 129.087472522920 41.296691043920 8.622501 0.13661     12 0.55619 0.10314 -0.82463
 648 1254  953 129.087264189585 41.296135488360 7.100404 0.26489     20 0.55616 0.10313 -0.82465
 649 1271  962 129.088444745150 41.295510488355 3.315338 0.37583      2 0.55621 0.10314 -0.82461
 650 1271  938 129.088444745150 41.297177155035 8.871473 0.43666     20 0.55628 0.10315 -0.82457
 651 1254  918 129.087264189585 41.298566043935 11.125004 0.22951     17 0.55625 0.10315 -0.82459
 652 1253  924 129.087194745140 41.298149377265 9.106412 0.39270      4 0.55623 0.10315 -0.82460
 653 1274  932 129.088653078485 41.297593821705 10.612380 0.33452     23 0.55631 0.10315 -0.82454
 654 1281  917 129.089139189600 41.298635488380 4.944355 0.39918      6 0.55639 0.10316 -0.82449
 655 1270  897 129.088375300705 41.300024377280 11.468018 0.14667      4 0.55638 0.10316 -0.82450
 656 1279  879 129.089000300710 41.301274377290 17.485573 0.48449     28 0.55646 0.10317 -0.82445
 657 1035 1117 129.072055856130 41.284746599380 2.005098 0.37313    217 0.55444 0.10294 -0.82583
 658 1051 1117 129.073166967250 41.284746599380 1.545683 0.43370    192 0.55452 0.10294 -0.82578
 659 1055 1105 129.073444745030 41.285579932720 2.154866 0.46827     33 0.55454 0.10294 -0.82576
 660 1063 1114 129.074000300590 41.284954932715 1.629738 0.28357     56 0.55458 0.10295 -0.82574
 661 1063 1120 129.074000300590 41.284538266045 1.310395 0.31352     48 0.55458 0.10295 -0.82574
 662 1071 1120 129.074555856150 41.284538266045 1.564706 0.49619     48 0.55462 0.10295 -0.82571
 663 1079 1120 129.075111411710 41.284538266045 3.029964 0.38032     44 0.55466 0.10296 -0.82569
 664 1066 1075 129.074208633925 41.287663266070 -4.941688 0.46604     57 0.55469 0.10296 -0.82566
 665 1066 1089 129.074208633925 41.286691043840 -2.293784 0.48554     60 0.55464 0.10296 -0.82570
 666 1081 1070 129.075250300600 41.288010488295 -5.000412 0.09930     13 0.55479 0.10297 -0.82560
 667 1035 1130 129.072055856130 41.283843821595 2.871076 0.44173    214 0.55444 0.10294 -0.82583
 668 1031 1147 129.071778078350 41.282663266030 8.497507 0.29894     54 0.55443 0.10294 -0.82584
 669 1039 1147 129.072333633910 41.282663266030 10.634750 0.23556     48 0.55446 0.10294 -0.82582
 670 1037 1139 129.072194745020 41.283218821590 10.990944 0.24174     16 0.55445 0.10294 -0.82582
 671 1037 1143 129.072194745020 41.282941043810 12.655327 0.22639     12 0.55445 0.10294 -0.82582
 672 1041 1143 129.072472522800 41.282941043810 11.691867 0.03023     12 0.55447 0.10294 -0.82581
 673 1041 1139 129.072472522800 41.283218821590 10.995152 0.46700     16 0.55447 0.10294 -0.82581
 674 1044 1138 129.072680856135 41.283288266035 9.323261 1.31718      4 0.55449 0.10294 -0.82580
 675 1044 1140 129.072680856135 41.283149377145 11.588784 0.03170      4 0.55449 0.10294 -0.82580
 676 1046 1140 129.072819745025 41.283149377145 11.415899 0.08698      4 0.55450 0.10294 -0.82579
 677 1046 1138 129.072819745025 41.283288266035 9.561968 1.13531      4 0.55450 0.10294 -0.82579
 678 1045 1143 129.072750300580 41.282941043810 10.865467 0.07740     12 0.55449 0.10294 -0.82580
 679 1049 1143 129.073028078360 41.282941043810 10.685837 0.03615     12 0.55451 0.10295 -0.82579
 680 1049 1139 129.073028078360 41.283218821590 10.664294 0.33534     16 0.55451 0.10295 -0.82579
 681 1047 1147 129.072889189470 41.282663266030 10.543209 0.19013     48 0.55450 0.10295 -0.82579
 682 1055 1147 129.073444745030 41.282663266030 10.098340 0.08573     48 0.55454 0.10295 -0.82577
 683 1055 1141 129.073444745030 41.283079932700 9.889467 0.18061     56 0.55454 0.10295 -0.82577
 684 1047 1127 129.072889189470 41.284052154930 2.321655 0.10077     56 0.55450 0.10294 -0.82579
 685 1055 1127 129.073444745030 41.284052154930 3.562845 0.35203     51 0.55454 0.10295 -0.82577
 686 1035 1157 129.072055856130 41.281968821580 5.489727 0.31758    221 0.55444 0.10294 -0.82584
 687 1035 1170 129.072055856130 41.281066043795 2.304145 0.21789    221 0.55441 0.10294 -0.82585
 688 1051 1170 129.073166967250 41.281066043795 3.631141 0.24303    208 0.55449 0.10294 -0.82580
 689 1051 1157 129.073166967250 41.281968821580 6.822324 0.35263    200 0.55451 0.10295 -0.82579
 690 1075 1163 129.074833633930 41.281552154910 5.727950 0.42376    832 0.55461 0.10295 -0.82572
 691 1067 1130 129.074278078370 41.283843821595 4.858661 0.43388    224 0.55460 0.10295 -0.82573
 692 1067 1144 129.074278078370 41.282871599365 8.454830 0.30258    208 0.55459 0.10295 -0.82573
 693 1083 1144 129.075389189490 41.282871599365 7.329241 0.36307    208 0.55466 0.10296 -0.82568
 694 1079 1127 129.075111411710 41.284052154930 3.426151 0.28665     56 0.55465 0.10296 -0.82569
 695 1079 1134 129.075111411710 41.283566043815 5.648115 0.23149     56 0.55465 0.10296 -0.82569
 696 1087 1134 129.075666967270 41.283566043815 5.065563 0.17244     56 0.55469 0.10296 -0.82566
 697 1087 1127 129.075666967270 41.284052154930 3.992551 0.34333     56 0.55469 0.10296 -0.82566
 698 1095 1127 129.076222522830 41.284052154930 3.345229 0.32024     56 0.55473 0.10296 -0.82564
 699 1095 1134 129.076222522830 41.283566043815 4.445698 0.36212     56 0.55473 0.10296 -0.82564
 700 1103 1134 129.076778078390 41.283566043815 4.045633 0.28393     56 0.55476 0.10297 -0.82561
 701 1099 1144 129.076500300610 41.282871599365 5.477274 0.43401    208 0.55474 0.10297 -0.82563
 702 1115 1144 129.077611411730 41.282871599365 4.558808 0.43385    203 0.55482 0.10297 -0.82557
 703 1099 1157 129.076500300610 41.281968821580 6.887943 0.38960    208 0.55473 0.10296 -0.82564
 704 1099 1170 129.076500300610 41.281066043795 6.076782 0.47502    204 0.55471 0.10296 -0.82565
 705 1111 1167 129.077333633950 41.281274377130 6.208019 0.16825     56 0.55477 0.10297 -0.82561
 706 1119 1167 129.077889189510 41.281274377130 6.047770 0.32547     56 0.55481 0.10297 -0.82558
 707 1115 1157 129.077611411730 41.281968821580 5.371296 0.32364    208 0.55480 0.10297 -0.82559
 708 1127 1154 129.078444745070 41.282177154915 4.663786 0.26472     56 0.55487 0.10298 -0.82554
 709 1127 1160 129.078444745070 41.281760488245 4.727047 0.23471     48 0.55486 0.10298 -0.82555
 710 1135 1160 129.079000300630 41.281760488245 4.226245 0.21436     48 0.55490 0.10298 -0.82552
 711 1135 1154 129.079000300630 41.282177154915 4.154360 0.27229     56 0.55490 0.10298 -0.82552
 712 1131 1170 129.078722522850 41.281066043795 5.500921 0.47985    170 0.55486 0.10298 -0.82554
 713 1143 1167 129.079555856190 41.281274377130 4.496612 0.21359     56 0.55492 0.10298 -0.82550
 714 1143 1173 129.079555856190 41.280857710460 4.317183 0.42375     44 0.55492 0.10298 -0.82551
 715 1151 1173 129.080111411750 41.280857710460 3.526709 0.31242     48 0.55495 0.10298 -0.82548
 716 1151 1167 129.080111411750 41.281274377130 2.268318 0.31844     56 0.55496 0.10299 -0.82548
 717 1143 1154 129.079555856190 41.282177154915 3.134553 0.29598     56 0.55494 0.10298 -0.82549
 718 1143 1160 129.079555856190 41.281760488245 3.668755 0.29155     48 0.55493 0.10298 -0.82550
 719 1151 1160 129.080111411750 41.281760488245 2.247906 0.14040     48 0.55497 0.10299 -0.82547
 720 1149 1152 129.079972522860 41.282316043805 2.660822 0.33755     16 0.55498 0.10299 -0.82547
 721 1149 1156 129.079972522860 41.282038266025 2.738093 0.04979     12 0.55497 0.10299 -0.82547
 722 1153 1156 129.080250300640 41.282038266025 1.995041 0.08489     12 0.55499 0.10299 -0.82546
 723 1153 1152 129.080250300640 41.282316043805 -0.285381 0.35400     15 0.55499 0.10299 -0.82545
 724 1131 1144 129.078722522850 41.282871599365 3.613619 0.34099    163 0.55490 0.10298 -0.82552
 725 1094 1073 129.076153078385 41.287802154960 -8.523478 0.45449      4 0.55484 0.10298 -0.82556
 726 1102 1094 129.076708633945 41.286343821615 2.106711 0.26854     31 0.55481 0.10297 -0.82558
 727 1117 1085 129.077750300620 41.286968821620 3.510080 0.13279     16 0.55493 0.10299 -0.82550
 728 1117 1089 129.077750300620 41.286691043840 2.233935 0.22781     12 0.55492 0.10298 -0.82551
 729 1121 1085 129.078028078400 41.286968821620 3.123779 0.23951     16 0.55496 0.10299 -0.82548
 730 1093 1119 129.076083633940 41.284607710490 4.555708 0.16042     12 0.55472 0.10296 -0.82564
 731 1093 1122 129.076083633940 41.284399377155 2.794180 0.11845     12 0.55472 0.10296 -0.82564
 732 1097 1122 129.076361411720 41.284399377155 3.976605 0.33254     12 0.55474 0.10296 -0.82563
 733 1119 1120 129.077889189510 41.284538266045 -2.809967 0.37491     44 0.55487 0.10298 -0.82554
 734 1115 1102 129.077611411730 41.285788266055 -4.967189 0.44567    118 0.55486 0.10298 -0.82555
 735 1131 1103 129.078722522850 41.285718821610 -3.216611 0.29777    224 0.55496 0.10299 -0.82548
 736 1147 1114 129.079833633970 41.284954932715 -0.518397 0.37374     55 0.55504 0.10300 -0.82542
 737 1147 1103 129.079833633970 41.285718821610 -1.448362 0.42682    224 0.55506 0.10300 -0.82541
 738 1131 1076 129.078722522850 41.287593821625 -2.310446 0.46653    111 0.55505 0.10300 -0.82541
 739 1143 1096 129.079555856190 41.286204932725 -0.460987 0.17506      5 0.55506 0.10300 -0.82541
 740 1147 1076 129.079833633970 41.287593821625 -0.359768 0.33242    139 0.55515 0.10301 -0.82534
 741 1035 1183 129.072055856130 41.280163266010 1.071309 0.36905    238 0.55439 0.10293 -0.82587
 742 1035 1197 129.072055856130 41.279191043780 1.529501 0.31499    221 0.55436 0.10293 -0.82589
 743 1051 1197 129.073166967250 41.279191043780 1.464419 0.47571    182 0.55444 0.10294 -0.82583
 744 1051 1183 129.073166967250 41.280163266010 1.354908 0.47189    224 0.55446 0.10294 -0.82582
 745 1043 1216 129.072611411690 41.277871599325 0.047030 0.34657    858 0.55437 0.10293 -0.82588
 746 1075 1216 129.074833633930 41.277871599325 -0.299385 0.24879    832 0.55453 0.10294 -0.82577
 747 1075 1190 129.074833633930 41.279677154895 1.033696 0.38746    850 0.55456 0.10295 -0.82575
 748 1059 1256 129.073722522810 41.275093821525 -0.284764 0.34674   3385 0.55439 0.10293 -0.82586
 749 1123 1256 129.078166967290 41.275093821525 -0.506490 0.33760   3169 0.55470 0.10296 -0.82566
 750 1099 1183 129.076500300610 41.280163266010 1.862494 0.38040    200 0.55469 0.10296 -0.82566
 751 1099 1197 129.076500300610 41.279191043780 0.661978 0.17283    208 0.55467 0.10296 -0.82568
 752 1115 1197 129.077611411730 41.279191043780 0.965775 0.19326    208 0.55475 0.10296 -0.82562
 753 1115 1183 129.077611411730 41.280163266010 1.628504 0.31790    200 0.55477 0.10297 -0.82561
 754 1107 1216 129.077055856170 41.277871599325 1.094354 0.36903    832 0.55468 0.10296 -0.82567
 755 1131 1210 129.078722522850 41.278288265995 1.216506 0.17762    208 0.55480 0.10297 -0.82559
 756 1131 1223 129.078722522850 41.277385488210 1.769646 0.49991    208 0.55478 0.10297 -0.82560
 757 1147 1223 129.079833633970 41.277385488210 1.826641 0.36102    188 0.55486 0.10297 -0.82555
 758 1147 1210 129.079833633970 41.278288265995 1.473518 0.37077    184 0.55488 0.10298 -0.82553
 759 1139 1190 129.079278078410 41.279677154895 1.349638 0.45515    754 0.55487 0.10298 -0.82554
 760 1163 1183 129.080944745090 41.280163266010 1.060362 0.45424    224 0.55500 0.10299 -0.82545
 761 1163 1197 129.080944745090 41.279191043780 0.977392 0.29524    208 0.55498 0.10299 -0.82547
 762 1179 1197 129.082055856210 41.279191043780 1.622717 0.37175    208 0.55506 0.10299 -0.82541
 763 1179 1183 129.082055856210 41.280163266010 0.239233 0.34659    224 0.55508 0.10299 -0.82540
 764 1163 1210 129.080944745090 41.278288265995 2.042048 0.33741    201 0.55496 0.10298 -0.82548
 765 1163 1223 129.080944745090 41.277385488210 2.376569 0.37245    208 0.55493 0.10298 -0.82550
 766 1179 1223 129.082055856210 41.277385488210 1.545470 0.32295    200 0.55501 0.10299 -0.82544
 767 1179 1210 129.082055856210 41.278288265995 1.735741 0.23082    208 0.55503 0.10299 -0.82543
 768 1191 1207 129.082889189550 41.278496599330 2.269735 0.37278     52 0.55510 0.10300 -0.82538
 769 1191 1213 129.082889189550 41.278079932660 1.843014 0.17881     47 0.55509 0.10299 -0.82539
 770 1199 1213 129.083444745110 41.278079932660 1.647596 0.30066     48 0.55512 0.10300 -0.82537
 771 1197 1205 129.083305856220 41.278635488220 3.104791 0.34215     16 0.55513 0.10300 -0.82536
 772 1201 1209 129.083583634000 41.278357710440 2.045886 0.10361     12 0.55514 0.10300 -0.82535
 773 1201 1205 129.083583634000 41.278635488220 1.745129 0.05666     16 0.55515 0.10300 -0.82535
 774 1195 1223 129.083166967330 41.277385488210 0.911955 0.39693    207 0.55509 0.10299 -0.82539
 775 1209 1221 129.084139189560 41.277524377100 0.577247 0.33478    130 0.55516 0.10300 -0.82534
 776 1211 1210 129.084278078450 41.278288265995 0.754710 0.35508    198 0.55519 0.10300 -0.82532
 777 1203 1190 129.083722522890 41.279677154895 0.579402 0.47160    854 0.55518 0.10300 -0.82532
 778 1187 1256 129.082611411770 41.275093821525 -0.663244 0.48235   2877 0.55500 0.10298 -0.82545
 779 1251 1256 129.087055856250 41.275093821525 -0.428003 0.29849   3268 0.55532 0.10301 -0.82524
 780 1251 1202 129.087055856250 41.278843821555 -0.584471 0.40117   3237 0.55544 0.10303 -0.82515
 781 1159 1073 129.080666967310 41.287802154960 0.424731 0.16627     56 0.55524 0.10302 -0.82529
 782 1167 1073 129.081222522870 41.287802154960 0.237894 0.27337     56 0.55529 0.10303 -0.82525
 783 1168 1089 129.081291967315 41.286691043840 -5.565174 0.32857     21 0.55524 0.10302 -0.82529
 784 1183 1093 129.082333633990 41.286413266060 -2.813655 0.34136     48 0.55532 0.10303 -0.82523
 785 1183 1087 129.082333633990 41.286829932730 -2.858529 0.30198     55 0.55534 0.10303 -0.82522
 786 1173 1071 129.081639189540 41.287941043850 -0.409643 0.05975     16 0.55533 0.10303 -0.82522
 787 1173 1075 129.081639189540 41.287663266070 -1.523740 0.12021     12 0.55532 0.10303 -0.82523
 788 1177 1075 129.081916967320 41.287663266070 -1.312380 0.09172     12 0.55534 0.10303 -0.82521
 789 1177 1071 129.081916967320 41.287941043850 -1.660247 0.18676     16 0.55536 0.10304 -0.82520
 790 1181 1078 129.082194745100 41.287454932735 -0.990929 0.26196     16 0.55536 0.10303 -0.82520
 791 1181 1082 129.082194745100 41.287177154955 -0.464975 0.14365     12 0.55534 0.10303 -0.82521
 792 1185 1082 129.082472522880 41.287177154955 -1.414678 0.07823     12 0.55537 0.10304 -0.82520
 793 1185 1078 129.082472522880 41.287454932735 -1.160516 0.26533     16 0.55538 0.10304 -0.82519
 794 1159 1100 129.080666967310 41.285927154945 -1.195408 0.26014     56 0.55514 0.10301 -0.82535
 795 1159 1107 129.080666967310 41.285441043830 -0.745833 0.31626     53 0.55513 0.10301 -0.82536
 796 1195 1117 129.083166967330 41.284746599380 -1.584036 0.43849    208 0.55531 0.10302 -0.82523
 797 1207 1114 129.084000300670 41.284954932715 -1.368930 0.24786     56 0.55539 0.10303 -0.82518
 798 1207 1120 129.084000300670 41.284538266045 -0.911680 0.25620     46 0.55537 0.10303 -0.82519
 799 1215 1114 129.084555856230 41.284954932715 -0.183147 0.45745     56 0.55544 0.10304 -0.82515
 800 1189 1085 129.082750300660 41.286968821620 -0.997100 0.40180     16 0.55538 0.10304 -0.82519
 801 1189 1089 129.082750300660 41.286691043840 -4.320571 0.23100     12 0.55537 0.10303 -0.82520
 802 1193 1089 129.083028078440 41.286691043840 -3.804015 0.09077     12 0.55540 0.10304 -0.82518
 803 1191 1093 129.082889189550 41.286413266060 -2.574431 0.10856     47 0.55537 0.10303 -0.82520
 804 1162 1126 129.080875300645 41.284121599375 -0.303397 0.28330     31 0.55510 0.10300 -0.82538
 805 1183 1147 129.082333633990 41.282663266030 -1.050496 0.20652     47 0.55515 0.10300 -0.82534
 806 1180 1131 129.082125300655 41.283774377150 -0.485741 0.29628    121 0.55519 0.10301 -0.82532
 807 1159 1160 129.080666967310 41.281760488245 0.804926 0.12359     48 0.55501 0.10299 -0.82544
 808 1167 1160 129.081222522870 41.281760488245 0.304129 0.18251     48 0.55505 0.10299 -0.82542
 809 1167 1154 129.081222522870 41.282177154915 -1.844104 0.34693     56 0.55506 0.10299 -0.82541
 810 1163 1170 129.080944745090 41.281066043795 0.907219 0.38833    208 0.55502 0.10299 -0.82544
 811 1179 1170 129.082055856210 41.281066043795 -0.677345 0.38888    208 0.55510 0.10300 -0.82539
 812 1179 1157 129.082055856210 41.281968821580 -2.049909 0.29862    208 0.55511 0.10300 -0.82537
 813 1203 1163 129.083722522890 41.281552154910 -1.725423 0.39659    832 0.55522 0.10301 -0.82530
 814 1191 1127 129.082889189550 41.284052154930 -0.745846 0.16491     56 0.55526 0.10302 -0.82527
 815 1189 1132 129.082750300660 41.283704932705 -0.034425 0.08082     16 0.55523 0.10301 -0.82529
